hs;md;delay15;pd
1;00:29:00;1;night
1;-00:05:00;0;night
1;00:10:00;0;night
1;00:14:00;0;night
1;00:02:00;0;afternoon
1;00:16:00;1;afternoon
1;00:02:00;0;afternoon
1;00:07:00;0;afternoon
1;00:10:00;0;afternoon
1;00:10:00;0;afternoon
1;00:13:00;0;afternoon
1;00:00:00;0;afternoon
1;00:13:00;0;afternoon
1;00:05:00;0;afternoon
1;00:05:00;0;afternoon
1;00:09:00;0;afternoon
1;00:10:00;0;afternoon
1;00:06:00;0;afternoon
1;00:17:00;1;afternoon
1;00:15:00;0;afternoon
1;00:27:00;1;afternoon
1;00:09:00;0;afternoon
1;00:21:00;1;afternoon
1;00:15:00;0;afternoon
1;00:07:00;0;afternoon
1;00:09:00;0;afternoon
1;-00:02:00;0;afternoon
1;00:18:00;1;afternoon
1;00:18:00;1;afternoon
1;00:01:00;0;afternoon
1;00:02:00;0;afternoon
1;00:03:00;0;afternoon
1;-00:01:00;0;afternoon
1;00:13:00;0;afternoon
1;-00:01:00;0;afternoon
1;-00:05:00;0;afternoon
1;01:00:00;1;night
1;00:17:00;1;night
1;00:12:00;0;night
1;00:19:00;1;night
1;00:44:00;1;night
1;00:15:00;0;night
1;00:15:00;0;night
1;00:08:00;0;night
1;00:01:00;0;night
1;00:46:00;1;morning
1;00:17:00;1;morning
1;00:14:00;0;morning
1;00:10:00;0;morning
1;00:25:00;1;morning
1;00:23:00;1;morning
1;00:00:00;0;morning
1;00:12:00;0;morning
1;00:18:00;1;morning
1;00:18:00;1;afternoon
1;00:05:00;0;morning
1;-00:02:00;0;morning
1;00:38:00;1;morning
1;00:04:00;0;morning
1;00:05:00;0;morning
1;00:35:00;1;morning
1;00:14:00;0;afternoon
1;00:03:00;0;afternoon
1;00:03:00;0;afternoon
1;00:11:00;0;afternoon
1;00:15:00;0;afternoon
1;00:08:00;0;afternoon
1;00:13:00;0;afternoon
1;00:15:00;0;afternoon
1;00:10:00;0;afternoon
1;00:03:00;0;afternoon
1;00:01:00;0;afternoon
1;-00:04:00;0;afternoon
1;00:14:00;0;afternoon
1;00:14:00;0;afternoon
1;00:09:00;0;afternoon
1;00:05:00;0;afternoon
1;00:06:00;0;afternoon
1;00:16:00;1;afternoon
1;00:04:00;0;afternoon
1;00:16:00;1;afternoon
1;00:13:00;0;afternoon
1;00:32:00;1;afternoon
1;-00:03:00;0;afternoon
1;00:00:00;0;afternoon
1;00:03:00;0;afternoon
1;00:25:00;1;afternoon
1;00:28:00;1;afternoon
1;00:01:00;0;afternoon
1;00:01:00;0;afternoon
1;00:17:00;1;afternoon
1;00:10:00;0;afternoon
1;00:16:00;1;night
1;00:06:00;0;night
1;00:07:00;0;night
1;00:06:00;0;night
1;00:12:00;0;night
1;00:15:00;0;night
1;01:34:00;1;night
1;00:19:00;1;night
1;00:25:00;1;night
1;00:23:00;1;night
1;00:17:00;1;night
1;00:08:00;0;night
1;00:10:00;0;night
1;00:26:00;1;night
1;00:17:00;1;night
1;00:16:00;1;night
1;00:28:00;1;night
1;00:12:00;0;night
1;00:25:00;1;night
1;00:02:00;0;night
1;-00:04:00;0;night
1;00:13:00;0;night
1;00:16:00;1;night
1;00:08:00;0;night
1;00:08:00;0;night
1;00:09:00;0;night
1;00:07:00;0;night
1;00:12:00;0;night
1;00:08:00;0;night
1;00:12:00;0;night
1;00:12:00;0;night
1;00:35:00;1;morning
1;00:11:00;0;morning
1;02:13:00;1;morning
1;00:37:00;1;morning
1;00:13:00;0;morning
1;00:13:00;0;morning
1;00:27:00;1;morning
1;02:39:00;1;morning
1;00:01:00;0;morning
1;00:15:00;0;morning
1;00:02:00;0;morning
1;00:04:00;0;morning
1;00:20:00;1;morning
1;00:14:00;0;morning
1;00:22:00;1;morning
1;00:02:00;0;morning
1;00:12:00;0;morning
1;00:03:00;0;morning
1;00:21:00;1;morning
1;00:16:00;1;morning
1;00:10:00;0;morning
1;00:08:00;0;morning
1;00:19:00;1;morning
1;00:06:00;0;morning
1;00:06:00;0;morning
1;00:13:00;0;morning
1;00:09:00;0;morning
1;00:18:00;1;morning
1;00:06:00;0;morning
1;00:25:00;1;morning
1;-00:02:00;0;afternoon
1;00:43:00;1;night
1;00:03:00;0;afternoon
1;00:12:00;0;afternoon
1;00:06:00;0;afternoon
1;00:16:00;1;afternoon
1;-00:01:00;0;afternoon
1;00:13:00;0;afternoon
1;00:02:00;0;afternoon
1;00:08:00;0;afternoon
1;00:11:00;0;afternoon
1;00:26:00;1;afternoon
1;00:00:00;0;afternoon
1;00:04:00;0;afternoon
1;00:04:00;0;afternoon
1;00:18:00;1;afternoon
1;00:05:00;0;afternoon
1;00:01:00;0;afternoon
1;-00:01:00;0;afternoon
1;-00:02:00;0;afternoon
1;00:18:00;1;afternoon
1;00:18:00;1;afternoon
1;00:07:00;0;afternoon
1;00:07:00;0;afternoon
1;00:01:00;0;afternoon
1;00:37:00;1;afternoon
1;01:15:00;1;night
1;-00:03:00;0;night
1;00:09:00;0;night
1;00:18:00;1;night
1;00:12:00;0;night
1;00:15:00;0;night
1;00:05:00;0;night
1;00:14:00;0;night
1;00:20:00;1;night
1;-00:07:00;0;night
1;-00:02:00;0;night
1;-00:06:00;0;night
1;-00:02:00;0;night
1;00:10:00;0;afternoon
1;00:00:00;0;afternoon
1;00:05:00;0;morning
1;-00:06:00;0;afternoon
1;00:09:00;0;night
1;00:05:00;0;morning
1;00:25:00;1;night
1;-00:05:00;0;morning
1;00:01:00;0;morning
1;00:00:00;0;morning
1;-00:02:00;0;morning
1;-00:03:00;0;morning
1;00:01:00;0;morning
1;00:01:00;0;morning
1;-00:04:00;0;morning
1;-00:04:00;0;morning
1;-00:04:00;0;morning
1;00:02:00;0;morning
1;-00:03:00;0;morning
1;00:02:00;0;morning
1;00:25:00;1;morning
1;-00:01:00;0;morning
1;00:03:00;0;morning
1;-00:04:00;0;morning
1;00:04:00;0;morning
1;-00:03:00;0;morning
1;-00:01:00;0;morning
1;00:04:00;0;morning
1;00:14:00;0;morning
1;-00:03:00;0;morning
1;-00:02:00;0;morning
1;-00:02:00;0;morning
1;00:00:00;0;morning
1;-00:02:00;0;morning
1;00:04:00;0;morning
1;00:12:00;0;morning
1;00:00:00;0;morning
1;-00:02:00;0;morning
1;-00:03:00;0;afternoon
1;-00:01:00;0;afternoon
1;00:35:00;1;afternoon
1;-00:02:00;0;afternoon
1;00:00:00;0;afternoon
1;00:04:00;0;afternoon
1;00:07:00;0;afternoon
1;00:53:00;1;afternoon
1;00:01:00;0;afternoon
1;-00:03:00;0;afternoon
1;-00:03:00;0;afternoon
1;-00:01:00;0;afternoon
1;-00:03:00;0;afternoon
1;-00:02:00;0;afternoon
1;-00:01:00;0;afternoon
1;00:11:00;0;afternoon
1;00:10:00;0;afternoon
1;00:05:00;0;morning
1;-00:07:00;0;morning
1;-00:02:00;0;morning
1;00:08:00;0;morning
1;00:02:00;0;morning
1;-00:02:00;0;morning
1;-00:02:00;0;morning
1;-00:07:00;0;morning
1;-00:01:00;0;morning
1;00:00:00;0;morning
1;-00:01:00;0;morning
1;00:11:00;0;morning
1;00:10:00;0;morning
1;00:20:00;1;morning
1;00:10:00;0;morning
1;-00:02:00;0;morning
1;00:03:00;0;morning
1;00:02:00;0;morning
1;00:01:00;0;morning
1;-00:01:00;0;morning
1;00:03:00;0;morning
1;00:01:00;0;morning
1;-00:04:00;0;morning
1;-00:01:00;0;morning
1;00:06:00;0;morning
1;-00:01:00;0;morning
1;-00:03:00;0;morning
1;00:14:00;0;morning
1;00:01:00;0;morning
1;-00:02:00;0;morning
1;00:11:00;0;morning
1;-00:01:00;0;afternoon
1;00:08:00;0;morning
1;-00:04:00;0;morning
1;-00:04:00;0;afternoon
1;-00:04:00;0;morning
1;00:24:00;1;morning
1;-00:04:00;0;afternoon
1;00:01:00;0;morning
1;-00:03:00;0;morning
1;00:05:00;0;afternoon
1;-00:03:00;0;morning
1;-00:01:00;0;morning
1;-00:05:00;0;afternoon
1;-00:01:00;0;morning
1;00:12:00;0;morning
1;-00:02:00;0;morning
1;00:12:00;0;morning
1;00:06:00;0;morning
1;-00:03:00;0;morning
1;-00:01:00;0;morning
1;00:01:00;0;morning
1;-00:06:00;0;morning
1;-00:01:00;0;morning
1;00:00:00;0;morning
1;00:00:00;0;morning
1;00:12:00;0;morning
1;00:07:00;0;morning
1;00:07:00;0;morning
1;-00:01:00;0;morning
1;00:03:00;0;morning
1;00:05:00;0;morning
1;-00:03:00;0;morning
1;00:00:00;0;morning
1;00:06:00;0;morning
1;00:04:00;0;morning
1;-00:05:00;0;morning
1;-00:03:00;0;morning
1;00:08:00;0;morning
1;00:00:00;0;morning
1;00:03:00;0;morning
1;00:21:00;1;morning
1;00:12:00;0;morning
1;00:01:00;0;morning
1;00:00:00;0;morning
1;-00:04:00;0;afternoon
1;00:12:00;0;afternoon
1;-00:04:00;0;afternoon
1;-00:02:00;0;afternoon
1;-00:01:00;0;afternoon
1;00:00:00;0;afternoon
1;-00:02:00;0;afternoon
1;-00:06:00;0;afternoon
1;-00:03:00;0;afternoon
1;00:02:00;0;afternoon
1;-00:01:00;0;afternoon
1;00:03:00;0;afternoon
1;00:07:00;0;afternoon
1;-00:07:00;0;afternoon
1;-00:07:00;0;afternoon
1;00:09:00;0;afternoon
1;00:04:00;0;afternoon
1;-00:05:00;0;afternoon
1;-00:01:00;0;afternoon
1;00:01:00;0;afternoon
1;00:02:00;0;afternoon
1;00:01:00;0;afternoon
1;00:10:00;0;afternoon
1;00:00:00;0;afternoon
1;00:06:00;0;afternoon
1;00:00:00;0;afternoon
1;-00:03:00;0;afternoon
1;-00:01:00;0;afternoon
1;00:00:00;0;afternoon
1;-00:02:00;0;afternoon
1;00:02:00;0;afternoon
1;00:00:00;0;afternoon
1;-00:08:00;0;afternoon
1;-00:01:00;0;afternoon
1;-00:04:00;0;afternoon
1;-00:02:00;0;afternoon
1;-00:04:00;0;afternoon
1;00:30:00;1;afternoon
1;00:15:00;0;afternoon
1;-00:06:00;0;night
1;-00:03:00;0;night
1;-00:02:00;0;night
1;00:04:00;0;night
1;00:00:00;0;night
1;00:03:00;0;night
1;-00:01:00;0;night
1;-00:02:00;0;night
1;-00:03:00;0;night
1;-00:03:00;0;night
1;00:00:00;0;night
1;-00:07:00;0;night
1;-00:02:00;0;night
1;00:05:00;0;night
1;00:26:00;1;night
1;00:22:00;1;night
1;-00:02:00;0;night
1;-00:06:00;0;night
1;00:02:00;0;night
1;00:03:00;0;night
1;00:01:00;0;night
1;00:03:00;0;night
1;00:00:00;0;night
1;00:04:00;0;night
1;00:11:00;0;night
1;00:09:00;0;night
1;-00:02:00;0;night
1;00:00:00;0;morning
1;-00:08:00;0;morning
1;-00:03:00;0;morning
1;00:00:00;0;morning
1;-00:04:00;0;morning
1;00:02:00;0;morning
1;00:01:00;0;morning
1;-00:03:00;0;morning
1;-00:09:00;0;morning
1;00:03:00;0;morning
1;-00:01:00;0;morning
1;00:07:00;0;morning
1;-00:03:00;0;morning
1;-00:02:00;0;morning
1;-00:05:00;0;morning
1;-00:03:00;0;morning
1;-00:04:00;0;morning
1;-00:02:00;0;morning
1;-00:02:00;0;morning
1;-00:01:00;0;morning
1;00:01:00;0;morning
1;-00:02:00;0;morning
1;-00:07:00;0;afternoon
1;-00:04:00;0;afternoon
1;00:01:00;0;afternoon
1;00:10:00;0;afternoon
1;00:04:00;0;afternoon
1;-00:03:00;0;afternoon
1;-00:04:00;0;afternoon
1;00:04:00;0;afternoon
1;-00:02:00;0;afternoon
1;00:05:00;0;afternoon
1;00:09:00;0;afternoon
1;00:05:00;0;afternoon
1;-00:02:00;0;afternoon
1;00:05:00;0;afternoon
1;-00:04:00;0;afternoon
1;-00:04:00;0;afternoon
1;-00:03:00;0;afternoon
1;-00:09:00;0;afternoon
1;00:00:00;0;afternoon
1;00:00:00;0;afternoon
1;-00:06:00;0;afternoon
1;00:00:00;0;afternoon
1;-00:02:00;0;afternoon
1;-00:01:00;0;afternoon
1;00:01:00;0;afternoon
1;01:36:00;1;afternoon
1;00:00:00;0;afternoon
1;00:24:00;1;afternoon
1;00:01:00;0;afternoon
1;00:13:00;0;afternoon
1;00:10:00;0;afternoon
1;-00:04:00;0;morning
1;-00:05:00;0;morning
1;-00:01:00;0;morning
1;-00:03:00;0;morning
1;-00:03:00;0;morning
1;-00:04:00;0;morning
1;00:00:00;0;morning
1;00:32:00;1;morning
1;00:02:00;0;morning
1;-00:03:00;0;morning
1;-00:02:00;0;morning
1;-00:01:00;0;morning
1;00:16:00;1;morning
1;00:21:00;1;morning
1;00:14:00;0;morning
1;01:55:00;1;morning
1;00:07:00;0;morning
1;00:02:00;0;morning
1;-00:02:00;0;morning
1;-00:03:00;0;morning
1;-00:02:00;0;morning
1;00:01:00;0;morning
1;-00:02:00;0;morning
1;-00:05:00;0;morning
1;-00:04:00;0;morning
1;-00:03:00;0;morning
1;-00:02:00;0;morning
1;00:02:00;0;morning
1;00:04:00;0;morning
1;-00:02:00;0;morning
1;00:14:00;0;afternoon
1;-00:03:00;0;afternoon
1;-00:01:00;0;afternoon
1;00:01:00;0;afternoon
1;00:03:00;0;afternoon
1;00:00:00;0;morning
1;00:00:00;0;afternoon
1;-00:04:00;0;afternoon
1;00:05:00;0;afternoon
1;-00:02:00;0;afternoon
1;-00:05:00;0;afternoon
1;-00:01:00;0;afternoon
1;-00:02:00;0;morning
1;00:01:00;0;afternoon
1;00:06:00;0;afternoon
1;-00:02:00;0;afternoon
1;00:05:00;0;afternoon
1;-00:01:00;0;afternoon
1;-00:01:00;0;afternoon
1;00:04:00;0;morning
1;-00:05:00;0;afternoon
1;00:04:00;0;afternoon
1;-00:02:00;0;afternoon
1;00:13:00;0;afternoon
1;00:01:00;0;afternoon
1;00:00:00;0;afternoon
1;00:00:00;0;morning
1;-00:04:00;0;afternoon
1;00:32:00;1;afternoon
1;-00:03:00;0;afternoon
1;00:10:00;0;afternoon
1;-00:08:00;0;afternoon
1;00:00:00;0;afternoon
1;00:45:00;1;afternoon
1;-00:03:00;0;afternoon
1;-00:02:00;0;afternoon
1;-00:02:00;0;afternoon
1;-00:04:00;0;afternoon
1;-00:01:00;0;afternoon
1;00:01:00;0;afternoon
1;-00:03:00;0;afternoon
1;-00:01:00;0;afternoon
1;00:00:00;0;afternoon
1;00:02:00;0;afternoon
1;-00:08:00;0;afternoon
1;00:03:00;0;afternoon
1;-00:03:00;0;afternoon
1;-00:03:00;0;afternoon
1;-00:10:00;0;afternoon
1;-00:02:00;0;afternoon
1;-00:05:00;0;afternoon
1;00:03:00;0;afternoon
1;-00:04:00;0;afternoon
1;-00:01:00;0;afternoon
1;00:03:00;0;afternoon
1;-00:03:00;0;afternoon
1;00:01:00;0;afternoon
1;00:00:00;0;afternoon
1;00:02:00;0;afternoon
1;-00:01:00;0;afternoon
1;00:02:00;0;afternoon
1;00:04:00;0;afternoon
1;-00:06:00;0;morning
1;00:05:00;0;morning
1;00:00:00;0;morning
1;-00:02:00;0;morning
1;00:00:00;0;morning
1;-00:02:00;0;morning
1;00:20:00;1;morning
1;00:00:00;0;morning
1;00:01:00;0;morning
1;-00:01:00;0;morning
1;00:01:00;0;morning
1;-00:01:00;0;morning
1;00:05:00;0;morning
1;-00:04:00;0;morning
1;00:12:00;0;morning
1;-00:03:00;0;morning
1;-00:01:00;0;morning
1;00:00:00;0;morning
1;-00:01:00;0;morning
1;-00:02:00;0;morning
1;00:00:00;0;morning
1;00:00:00;0;morning
1;-00:04:00;0;morning
1;-00:02:00;0;morning
1;-00:01:00;0;morning
1;00:00:00;0;morning
1;00:03:00;0;morning
1;00:03:00;0;morning
1;00:00:00;0;morning
1;-00:03:00;0;morning
1;-00:06:00;0;afternoon
1;00:00:00;0;night
1;00:00:00;0;night
1;-00:03:00;0;night
1;00:08:00;0;night
1;-00:04:00;0;night
1;00:10:00;0;night
1;00:23:00;1;night
1;-00:01:00;0;night
1;-00:03:00;0;night
1;00:14:00;0;night
1;00:14:00;0;night
1;00:05:00;0;night
1;00:03:00;0;night
1;00:01:00;0;night
1;00:00:00;0;night
1;00:11:00;0;night
1;00:20:00;1;night
1;01:14:00;1;night
1;00:26:00;1;night
1;00:12:00;0;night
1;00:13:00;0;night
1;00:02:00;0;night
1;00:00:00;0;night
1;00:00:00;0;night
1;00:13:00;0;night
1;00:14:00;0;night
1;-00:02:00;0;night
1;00:01:00;0;night
1;00:18:00;1;night
1;00:04:00;0;night
1;00:30:00;1;night
1;-00:02:00;0;afternoon
1;-00:03:00;0;morning
1;-00:03:00;0;morning
1;00:10:00;0;morning
1;00:02:00;0;morning
1;-00:01:00;0;morning
1;-00:02:00;0;morning
1;00:29:00;1;morning
1;00:03:00;0;morning
1;00:02:00;0;morning
1;00:01:00;0;morning
1;00:15:00;0;morning
1;-00:02:00;0;morning
1;00:18:00;1;morning
1;00:06:00;0;morning
1;00:00:00;0;morning
1;00:11:00;0;morning
1;-00:05:00;0;morning
1;00:02:00;0;morning
1;00:04:00;0;morning
1;00:01:00;0;morning
1;00:00:00;0;morning
1;00:06:00;0;morning
1;00:00:00;0;morning
1;-00:06:00;0;morning
1;-00:01:00;0;morning
1;-00:03:00;0;morning
1;00:01:00;0;morning
1;00:01:00;0;morning
1;00:06:00;0;morning
1;00:10:00;0;morning
1;00:00:00;0;morning
1;-00:02:00;0;afternoon
1;-00:03:00;0;afternoon
1;-00:04:00;0;afternoon
1;-00:03:00;0;afternoon
1;-00:03:00;0;afternoon
1;00:05:00;0;afternoon
1;-00:02:00;0;afternoon
1;00:02:00;0;afternoon
1;00:07:00;0;afternoon
1;00:09:00;0;afternoon
1;00:16:00;1;afternoon
1;-00:02:00;0;afternoon
1;00:03:00;0;afternoon
1;-00:01:00;0;afternoon
1;00:01:00;0;afternoon
1;-00:04:00;0;afternoon
1;-00:02:00;0;afternoon
1;-00:02:00;0;afternoon
1;-00:04:00;0;afternoon
1;00:10:00;0;afternoon
1;00:05:00;0;afternoon
1;00:02:00;0;afternoon
1;-00:06:00;0;afternoon
1;00:03:00;0;afternoon
1;00:17:00;1;afternoon
1;-00:04:00;0;afternoon
1;-00:01:00;0;afternoon
1;00:16:00;1;afternoon
1;-00:05:00;0;afternoon
1;-00:01:00;0;afternoon
1;-00:02:00;0;night
1;00:02:00;0;afternoon
1;-00:01:00;0;afternoon
1;00:00:00;0;afternoon
1;-00:05:00;0;night
1;00:02:00;0;afternoon
1;00:03:00;0;afternoon
1;-00:04:00;0;afternoon
1;00:07:00;0;night
1;-00:03:00;0;afternoon
1;-00:01:00;0;afternoon
1;00:01:00;0;afternoon
1;00:00:00;0;night
1;-00:01:00;0;afternoon
1;-00:01:00;0;afternoon
1;-00:01:00;0;afternoon
1;-00:01:00;0;night
1;-00:03:00;0;morning
1;00:02:00;0;morning
1;-00:02:00;0;morning
1;00:01:00;0;morning
1;-00:05:00;0;morning
1;-00:06:00;0;morning
1;00:03:00;0;morning
1;-00:02:00;0;morning
1;-00:04:00;0;morning
1;-00:05:00;0;morning
1;-00:03:00;0;morning
1;-00:04:00;0;morning
1;-00:02:00;0;morning
1;-00:01:00;0;morning
1;-00:01:00;0;morning
1;00:06:00;0;morning
1;-00:02:00;0;morning
1;-00:02:00;0;morning
1;00:18:00;1;morning
1;00:04:00;0;morning
1;00:08:00;0;morning
1;-00:03:00;0;morning
1;-00:04:00;0;morning
1;-00:03:00;0;morning
1;-00:04:00;0;morning
1;00:04:00;0;morning
1;01:44:00;1;morning
1;00:06:00;0;morning
1;00:04:00;0;morning
1;-00:04:00;0;morning
1;-00:04:00;0;night
1;-00:02:00;0;afternoon
1;-00:01:00;0;afternoon
1;00:05:00;0;afternoon
1;-00:04:00;0;afternoon
1;-00:02:00;0;afternoon
1;-00:05:00;0;afternoon
1;-00:01:00;0;afternoon
1;00:05:00;0;afternoon
1;-00:03:00;0;afternoon
1;00:05:00;0;afternoon
1;00:28:00;1;afternoon
1;00:08:00;0;afternoon
1;00:30:00;1;afternoon
1;00:00:00;0;afternoon
1;00:07:00;0;afternoon
1;00:02:00;0;afternoon
1;-00:06:00;0;afternoon
1;00:10:00;0;afternoon
1;00:03:00;0;afternoon
1;00:12:00;0;afternoon
1;01:21:00;1;afternoon
1;-00:01:00;0;afternoon
1;00:02:00;0;afternoon
1;00:21:00;1;afternoon
1;-00:01:00;0;afternoon
1;00:03:00;0;afternoon
1;-00:03:00;0;morning
1;-00:09:00;0;morning
1;-00:01:00;0;morning
1;-00:01:00;0;morning
1;00:04:00;0;morning
1;-00:05:00;0;morning
1;-00:09:00;0;morning
1;00:02:00;0;morning
1;-00:07:00;0;morning
1;00:04:00;0;morning
1;-00:05:00;0;morning
1;-00:01:00;0;morning
1;00:00:00;0;morning
1;-00:02:00;0;morning
1;00:12:00;0;morning
1;-00:03:00;0;morning
1;-00:09:00;0;morning
1;-00:02:00;0;morning
1;-00:04:00;0;morning
1;00:01:00;0;morning
1;-00:03:00;0;morning
1;00:01:00;0;morning
1;-00:03:00;0;morning
1;-00:06:00;0;morning
1;-00:06:00;0;morning
1;-00:01:00;0;morning
1;00:00:00;0;morning
1;00:03:00;0;morning
1;00:01:00;0;morning
1;00:35:00;1;morning
1;-00:03:00;0;morning
1;00:37:00;1;morning
1;-00:01:00;0;morning
1;-00:02:00;0;morning
1;00:40:00;1;morning
1;00:07:00;0;morning
1;00:01:00;0;morning
1;-00:02:00;0;afternoon
1;-00:03:00;0;morning
1;-00:02:00;0;morning
1;00:01:00;0;morning
1;00:00:00;0;morning
1;00:13:00;0;morning
1;00:01:00;0;morning
1;00:00:00;0;afternoon
1;00:00:00;0;morning
1;-00:04:00;0;morning
1;-00:06:00;0;morning
1;-00:04:00;0;morning
1;-00:01:00;0;morning
1;-00:06:00;0;morning
1;00:01:00;0;afternoon
1;-00:03:00;0;morning
1;00:00:00;0;morning
1;00:03:00;0;morning
1;-00:01:00;0;morning
1;-00:02:00;0;morning
1;00:04:00;0;morning
1;-00:02:00;0;afternoon
1;00:00:00;0;morning
1;-00:02:00;0;morning
1;-00:07:00;0;afternoon
1;00:01:00;0;afternoon
1;-00:02:00;0;afternoon
1;00:00:00;0;afternoon
1;-00:01:00;0;afternoon
1;00:00:00;0;afternoon
1;-00:03:00;0;afternoon
1;00:00:00;0;afternoon
1;-00:03:00;0;afternoon
1;00:41:00;1;afternoon
1;-00:02:00;0;afternoon
1;-00:06:00;0;afternoon
1;-00:01:00;0;afternoon
1;-00:05:00;0;afternoon
1;00:00:00;0;afternoon
1;-00:03:00;0;afternoon
1;00:01:00;0;afternoon
1;-00:02:00;0;afternoon
1;00:10:00;0;afternoon
1;00:11:00;0;afternoon
1;00:06:00;0;afternoon
1;-00:04:00;0;afternoon
1;00:04:00;0;afternoon
1;00:04:00;0;afternoon
1;-00:09:00;0;afternoon
1;-00:01:00;0;afternoon
1;00:19:00;1;afternoon
1;00:08:00;0;afternoon
1;-00:05:00;0;afternoon
1;-00:02:00;0;afternoon
1;00:09:00;0;afternoon
1;00:08:00;0;afternoon
1;00:11:00;0;afternoon
1;00:43:00;1;afternoon
1;00:18:00;1;afternoon
1;-00:07:00;0;afternoon
1;-00:03:00;0;afternoon
1;00:36:00;1;afternoon
1;-00:02:00;0;afternoon
1;00:08:00;0;afternoon
1;00:04:00;0;afternoon
1;-00:02:00;0;afternoon
1;-00:03:00;0;afternoon
1;-00:03:00;0;afternoon
1;00:02:00;0;afternoon
1;00:03:00;0;afternoon
1;00:09:00;0;afternoon
1;00:12:00;0;afternoon
1;-00:03:00;0;afternoon
1;-00:05:00;0;afternoon
1;-00:02:00;0;afternoon
1;-00:02:00;0;afternoon
1;-00:04:00;0;afternoon
1;00:02:00;0;night
1;-00:04:00;0;night
1;00:16:00;1;night
1;-00:01:00;0;night
1;-00:05:00;0;night
1;-00:05:00;0;night
1;-00:02:00;0;night
1;00:01:00;0;night
1;00:03:00;0;morning
1;-00:01:00;0;morning
1;00:03:00;0;morning
1;-00:01:00;0;morning
1;-00:02:00;0;morning
1;-00:03:00;0;morning
1;00:01:00;0;morning
1;-00:02:00;0;morning
1;-00:04:00;0;morning
1;-00:04:00;0;morning
1;-00:05:00;0;morning
1;00:04:00;0;morning
1;00:00:00;0;morning
1;00:31:00;1;morning
1;-00:05:00;0;morning
1;-00:01:00;0;morning
1;-00:04:00;0;morning
1;00:01:00;0;morning
1;00:01:00;0;morning
1;00:04:00;0;morning
1;-00:03:00;0;morning
1;-00:01:00;0;morning
1;-00:05:00;0;morning
1;00:04:00;0;morning
1;00:10:00;0;morning
1;00:04:00;0;morning
1;00:02:00;0;morning
1;00:00:00;0;morning
1;-00:02:00;0;morning
1;-00:03:00;0;morning
1;-00:04:00;0;morning
1;00:02:00;0;morning
1;00:00:00;0;morning
1;00:00:00;0;morning
1;00:01:00;0;morning
1;-00:02:00;0;morning
1;-00:02:00;0;morning
1;-00:05:00;0;morning
1;00:00:00;0;morning
1;-00:04:00;0;morning
1;-00:01:00;0;morning
1;00:23:00;1;morning
1;-00:05:00;0;morning
1;00:02:00;0;morning
1;-00:01:00;0;morning
1;-00:06:00;0;morning
1;00:01:00;0;morning
1;-00:03:00;0;morning
1;00:01:00;0;morning
1;-00:06:00;0;morning
1;-00:01:00;0;morning
1;-00:04:00;0;morning
1;00:00:00;0;morning
1;-00:01:00;0;morning
1;00:03:00;0;morning
1;00:00:00;0;morning
1;-00:01:00;0;morning
1;00:06:00;0;morning
1;-00:02:00;0;afternoon
1;-00:08:00;0;afternoon
1;00:01:00;0;afternoon
1;00:05:00;0;afternoon
1;-00:03:00;0;afternoon
1;01:13:00;1;afternoon
1;-00:06:00;0;afternoon
1;00:09:00;0;afternoon
1;00:04:00;0;afternoon
1;-00:03:00;0;afternoon
1;-00:03:00;0;afternoon
1;-00:03:00;0;afternoon
1;00:13:00;0;afternoon
1;-00:01:00;0;afternoon
1;00:04:00;0;afternoon
1;00:01:00;0;afternoon
1;00:00:00;0;afternoon
1;-00:05:00;0;afternoon
1;-00:02:00;0;afternoon
1;-00:05:00;0;afternoon
1;-00:07:00;0;afternoon
1;-00:04:00;0;afternoon
1;-00:05:00;0;afternoon
1;00:00:00;0;afternoon
1;-00:07:00;0;afternoon
1;-00:06:00;0;afternoon
1;00:02:00;0;afternoon
1;00:00:00;0;afternoon
1;00:01:00;0;afternoon
1;-00:03:00;0;afternoon
1;-00:07:00;0;afternoon
1;-00:07:00;0;afternoon
1;-00:02:00;0;afternoon
1;-00:02:00;0;night
1;-00:03:00;0;afternoon
1;-00:04:00;0;afternoon
1;-00:03:00;0;afternoon
1;00:12:00;0;afternoon
1;00:05:00;0;afternoon
1;00:00:00;0;afternoon
1;00:00:00;0;afternoon
1;-00:07:00;0;afternoon
1;00:02:00;0;afternoon
1;-00:01:00;0;afternoon
1;00:02:00;0;afternoon
1;00:03:00;0;afternoon
1;-00:04:00;0;afternoon
1;-00:02:00;0;afternoon
1;-00:03:00;0;afternoon
1;-00:04:00;0;afternoon
1;00:03:00;0;afternoon
1;00:01:00;0;afternoon
1;-00:01:00;0;afternoon
1;-00:04:00;0;afternoon
1;-00:03:00;0;afternoon
1;-00:02:00;0;afternoon
1;-00:05:00;0;afternoon
1;00:06:00;0;afternoon
1;00:03:00;0;afternoon
1;00:02:00;0;afternoon
1;00:17:00;1;afternoon
1;00:10:00;0;afternoon
1;-00:03:00;0;afternoon
1;-00:01:00;0;afternoon
1;-00:02:00;0;afternoon
1;-00:01:00;0;afternoon
1;00:10:00;0;afternoon
1;-00:02:00;0;afternoon
1;-00:02:00;0;afternoon
1;-00:04:00;0;afternoon
1;-00:01:00;0;afternoon
1;00:01:00;0;afternoon
1;00:06:00;0;afternoon
1;-00:01:00;0;afternoon
1;00:02:00;0;afternoon
